second,minute,angry,disgust,fear,happy,sad,surprised,neutral
2991,50,0,0,0,0,0,0,0
2992,50,0,0,0,0,0,0,0
2993,50,0,0,0,0,0,0,0
2994,50,0,0,0,0,0,0,0
2995,50,0,0,0,0,0,0,0
2996,50,0,0,0,0,0,0,0
2997,50,0,0,0,0,0,0,0
2998,50,0,0,0,0,0,0,1
2999,50,0,0,0,0,0,0,0
3000,50,0,0,0,1,0,0,0
3001,51,0,0,0,0,0,0,0
3002,51,0,0,0,1,0,0,0
3003,51,0,0,0,0,0,0,0
3004,51,0,0,0,0,0,0,0
3005,51,1,0,0,0,0,0,0
3006,51,0,0,0,0,0,0,0
3007,51,0,0,0,0,0,0,0
3008,51,0,0,0,0,0,0,0
3009,51,0,0,0,0,0,0,0
3010,51,0,0,0,0,0,0,0
3011,51,0,0,0,0,0,0,0
3012,51,0,0,0,0,0,0,0
3013,51,0,0,0,0,0,0,0
3014,51,0,0,0,1,0,0,0
3015,51,0,0,0,0,0,0,0
3016,51,0,0,0,0,0,0,0
3017,51,0,0,0,0,0,0,0
3018,51,0,0,0,0,0,0,0
3019,51,0,0,0,0,0,0,0
3020,51,0,0,0,0,0,0,0
3021,51,0,0,0,0,0,0,0
3022,51,0,0,0,0,0,0,0
3023,51,0,0,0,0,0,0,0
3024,51,0,0,0,0,0,0,0
3025,51,0,0,0,0,0,0,0
3026,51,0,0,0,0,0,0,0
3027,51,0,0,0,0,0,0,0
3028,51,0,0,0,0,0,0,0
3029,51,0,0,0,0,0,0,0
3030,51,0,0,0,0,0,0,0
3031,51,0,0,0,0,0,0,0
3032,51,0,0,0,0,0,0,0
3033,51,0,0,0,0,0,0,0
3034,51,0,0,0,0,0,0,0
3035,51,0,0,0,0,0,0,0
3036,51,0,0,0,0,0,0,0
3037,51,0,0,0,0,0,0,0
3038,51,0,0,0,0,0,0,0
3039,51,0,0,0,0,0,0,0
3040,51,0,0,0,0,0,0,0
3041,51,0,0,0,0,0,0,0
3042,51,0,0,0,0,0,0,0
3043,51,0,0,0,0,0,0,0
3044,51,0,0,0,0,0,0,0
3045,51,0,0,0,0,0,0,0
3046,51,0,0,0,0,0,0,0
3047,51,0,0,0,0,0,0,0
3048,51,0,0,0,0,0,0,1
3049,51,0,0,0,0,0,0,1
3050,51,0,0,0,0,0,0,0
3051,51,0,0,0,1,0,0,0
3052,51,0,0,0,1,0,0,0
3053,51,0,0,0,0,0,0,0
3054,51,0,0,0,0,0,0,1
3055,51,0,0,0,0,0,0,0
3056,51,0,0,0,0,0,0,0
3057,51,0,0,0,0,0,0,0
3058,51,0,0,0,0,0,0,0
3059,51,0,0,0,0,0,0,0
3060,51,0,0,0,1,0,0,0
3061,52,0,0,0,0,0,0,0
3062,52,0,0,0,0,0,0,0
3063,52,0,0,0,0,0,0,1
3064,52,0,0,0,0,0,0,0
3065,52,0,0,0,0,0,0,0
3066,52,0,0,0,0,0,0,0
3067,52,0,0,0,0,0,0,1
3068,52,0,0,0,0,0,0,0
3069,52,0,0,0,0,0,0,0
3070,52,0,0,0,0,0,0,0
3071,52,0,0,0,0,0,0,0
3072,52,0,0,0,0,0,0,0
3073,52,0,0,0,0,0,0,0
3074,52,0,0,0,0,0,0,0
3075,52,0,0,0,0,0,0,0
3076,52,0,0,0,0,0,0,0
3077,52,0,0,0,0,0,0,0
3078,52,0,0,0,0,0,0,0
3079,52,0,0,0,1,0,0,0
3080,52,0,0,0,0,0,0,0
3081,52,0,0,0,0,0,0,0
3082,52,0,0,0,0,0,0,0
3083,52,0,0,0,0,0,0,0
3084,52,0,0,0,0,0,0,0
3085,52,0,0,0,0,1,0,0
3086,52,0,0,0,1,0,0,0
3087,52,0,0,0,0,0,0,0
3088,52,0,0,0,0,0,0,0
3089,52,0,0,0,0,0,0,0
3090,52,0,0,0,0,0,0,0
3091,52,0,0,0,0,0,0,0
3092,52,0,0,0,0,0,0,0
3093,52,0,0,0,0,0,0,0
3094,52,0,0,0,0,0,0,0
3095,52,0,0,0,0,0,0,0
3096,52,0,0,0,0,0,0,0
3097,52,0,0,0,0,0,0,0
3098,52,0,0,0,0,1,0,0
3099,52,0,0,0,0,0,0,0
3100,52,0,0,0,0,0,0,0
3101,52,0,0,0,0,0,0,0
3102,52,0,0,0,1,0,0,0
3103,52,0,0,0,0,0,0,0
3104,52,0,0,0,0,0,0,0
3105,52,0,0,0,0,0,0,0
3106,52,0,0,0,0,1,0,0
3107,52,0,0,0,0,0,0,0
3108,52,0,0,0,0,0,0,0
3109,52,0,0,0,0,0,0,0
3110,52,0,0,0,1,0,0,0
3111,52,0,0,0,1,0,0,0
3112,52,0,0,0,0,0,0,0
3113,52,0,0,0,0,0,0,0
3114,52,0,0,0,0,0,0,0
3115,52,0,0,0,1,0,0,0
3116,52,0,0,0,0,0,0,0
3117,52,0,0,0,0,0,0,0
3118,52,0,0,0,0,0,0,0
3119,52,0,0,0,0,0,0,0
3120,52,0,0,0,1,0,0,0
3121,53,0,0,0,1,0,0,0
3122,53,0,0,0,1,0,0,0
3123,53,0,0,0,0,0,0,0
3124,53,0,0,0,0,0,0,0
3125,53,0,0,0,0,0,0,0
3126,53,0,0,0,0,0,0,0
3127,53,0,0,0,0,0,0,0
3128,53,0,0,0,0,0,0,0
3129,53,0,0,0,0,0,0,0
3130,53,0,0,0,0,0,0,0
3131,53,0,0,0,0,0,0,0
3132,53,0,0,0,0,1,0,0
3133,53,0,0,0,0,0,0,0
3134,53,0,0,0,1,0,0,0
3135,53,0,0,0,0,0,0,0
3136,53,0,0,0,0,0,0,0
3137,53,0,0,0,0,0,0,0
3138,53,0,0,0,0,0,0,0
3139,53,0,0,0,0,0,0,1
3140,53,0,0,0,1,0,0,0
3141,53,0,0,0,0,0,0,0
3142,53,0,0,0,1,0,0,0
3143,53,0,0,0,1,0,0,0
3144,53,0,0,0,1,0,0,0
3145,53,0,0,0,1,0,0,0
3146,53,0,0,0,1,0,0,0
3147,53,0,0,0,0,0,0,0
3148,53,0,0,0,0,0,0,0
3149,53,0,0,0,0,1,0,0
3150,53,0,0,0,1,0,0,0
3151,53,0,0,0,0,0,0,0
3152,53,0,0,0,0,0,0,0
3153,53,0,0,0,1,0,0,0
3154,53,0,0,0,1,0,0,0
3155,53,0,0,0,1,0,0,0
3156,53,0,0,0,1,0,0,0
3157,53,0,0,0,1,0,0,0
3158,53,0,0,0,0,0,0,0
3159,53,0,0,0,0,0,0,0
3160,53,0,0,0,0,0,0,0
3161,53,0,0,0,0,0,0,0
3162,53,0,0,0,0,0,0,0
3163,53,0,0,0,0,0,0,0
3164,53,0,0,0,0,0,0,0
3165,53,0,0,0,0,0,0,0
3166,53,0,0,0,0,0,0,0
3167,53,0,0,0,0,0,0,0
3168,53,0,0,0,1,0,0,0
3169,53,0,0,0,0,0,0,0
3170,53,0,0,0,0,0,0,0
3171,53,0,0,0,0,0,0,0
3172,53,0,0,0,0,0,0,0
3173,53,0,0,0,0,0,0,0
3174,53,0,0,0,0,0,0,0
3175,53,0,0,0,0,0,0,0
3176,53,0,0,0,1,0,0,0
3177,53,0,0,0,1,0,0,0
3178,53,0,0,0,0,0,0,0
3179,53,0,0,0,0,0,0,0
3180,53,0,0,0,0,0,0,0
3181,54,0,0,0,0,0,0,0
3182,54,0,0,0,0,0,0,0
3183,54,0,0,0,0,0,0,0
3184,54,0,0,0,0,0,0,0
3185,54,0,0,0,0,0,0,0
3186,54,0,0,0,0,0,0,0
3187,54,0,0,0,0,0,0,0
3188,54,0,0,0,0,0,0,0
3189,54,0,0,0,0,0,0,0
3190,54,0,0,0,0,0,0,0
3191,54,0,0,0,0,0,0,0
3192,54,0,0,0,0,0,0,0
3193,54,0,0,0,0,0,0,0
3194,54,0,0,0,0,0,0,0
3195,54,0,0,0,0,0,0,0
3196,54,0,0,0,0,0,0,0
3197,54,0,0,0,0,0,0,0
3198,54,0,0,0,0,0,0,0
3199,54,0,0,0,0,0,0,0
3200,54,0,0,0,0,0,0,0
3201,54,0,0,0,0,1,0,0
3202,54,0,0,0,0,0,0,0
3203,54,0,0,0,0,0,0,0
3204,54,0,0,0,0,0,0,0
3205,54,0,0,0,0,0,0,0
3206,54,0,0,0,0,0,0,0
3207,54,0,0,0,0,0,0,0
3208,54,0,0,0,0,0,0,0
3209,54,0,0,0,0,0,0,0
3210,54,0,0,0,0,0,0,0
3211,54,0,0,0,0,0,1,0
3212,54,0,0,0,0,0,0,0
3213,54,0,0,0,0,0,0,0
3214,54,0,0,0,0,0,0,0
3215,54,0,0,0,0,0,0,0
3216,54,0,0,0,0,0,0,0
3217,54,0,0,0,0,0,0,0
3218,54,0,0,0,0,0,0,0
3219,54,0,0,0,0,0,0,0
3220,54,0,0,0,0,0,0,0
3221,54,0,0,0,0,1,0,0
3222,54,0,0,0,0,0,0,0
3223,54,0,0,0,0,0,0,0
3224,54,0,0,0,0,0,0,0
3225,54,0,0,0,0,0,0,0
3226,54,0,0,0,1,0,0,0
3227,54,0,0,0,1,0,0,0
3228,54,0,0,0,2,0,0,0
3229,54,0,0,0,0,0,0,0
3230,54,0,0,0,1,0,0,0
3231,54,0,0,0,0,0,0,1
3232,54,0,0,0,0,0,0,0
3233,54,0,0,0,0,0,0,0
3234,54,0,0,0,0,0,0,0
3235,54,0,0,0,1,0,0,0
3236,54,0,0,0,0,0,0,0
3237,54,0,0,0,0,0,0,0
3238,54,0,0,0,0,0,0,0
3239,54,0,0,0,0,0,0,0
3240,54,0,0,0,0,0,0,0
3241,55,0,0,0,0,0,0,0
3242,55,0,0,0,0,0,0,0
3243,55,0,0,0,0,0,0,1
3244,55,0,0,0,0,0,0,0
3245,55,0,0,0,0,0,0,1
3246,55,0,0,0,0,0,0,1
3247,55,0,0,0,0,0,0,0
3248,55,0,0,0,0,0,0,0
3249,55,0,0,0,0,0,0,0
3250,55,0,0,0,0,0,0,0
3251,55,0,0,0,0,0,0,0
3252,55,0,0,0,0,0,0,0
3253,55,0,0,0,0,0,0,0
3254,55,0,0,0,0,0,0,0
3255,55,0,0,0,0,0,0,0
3256,55,0,0,0,0,0,0,0
3257,55,0,0,0,0,0,0,0
3258,55,0,0,0,0,0,0,0
3259,55,0,0,0,0,0,0,0
3260,55,0,0,0,0,0,0,0
3261,55,0,0,0,0,0,0,0
3262,55,0,0,0,0,0,0,0
3263,55,0,0,0,0,0,0,0
3264,55,0,0,0,0,0,0,0
3265,55,0,0,0,0,0,0,0
3266,55,0,0,0,0,0,0,0
3267,55,0,0,0,0,0,0,0
3268,55,0,0,0,0,0,1,0
3269,55,0,0,0,0,0,0,0
3270,55,0,0,0,0,0,0,0
3271,55,0,0,0,0,0,0,0
3272,55,1,0,0,0,0,0,0
3273,55,1,0,0,0,0,0,0
3274,55,1,0,0,0,0,0,0
3275,55,0,0,0,0,0,0,0
3276,55,0,0,0,0,0,0,0
3277,55,0,0,0,0,0,0,0
3278,55,0,0,0,0,0,0,0
3279,55,0,0,0,0,0,0,0
3280,55,0,0,0,0,0,0,0
3281,55,1,0,0,0,0,0,0
3282,55,0,0,0,0,0,0,0
3283,55,0,0,0,0,0,0,0
3284,55,0,0,0,0,0,0,0
3285,55,0,0,0,0,0,0,0
3286,55,0,0,0,0,0,0,0
3287,55,0,0,0,0,0,0,0
3288,55,0,0,0,0,0,0,0
3289,55,0,0,0,0,0,0,0
3290,55,0,0,0,0,0,0,0
3291,55,0,0,0,0,0,0,0
3292,55,0,0,0,1,0,0,0
3293,55,0,0,0,0,0,0,0
3294,55,0,0,0,0,0,0,0
3295,55,0,0,0,0,0,0,0
3296,55,0,0,0,0,0,0,0
3297,55,0,0,0,0,0,0,0
3298,55,0,0,0,0,0,0,0
3299,55,0,0,0,0,0,0,0
3300,55,0,0,0,0,0,0,0
3301,56,0,0,0,0,0,0,0
3302,56,0,0,0,0,0,0,0
3303,56,0,0,0,0,0,0,0
3304,56,0,0,0,0,0,0,0
3305,56,0,0,0,0,0,0,0
3306,56,0,0,0,0,0,0,0
3307,56,0,0,0,0,0,0,0
3308,56,0,0,0,0,0,0,0
3309,56,0,0,0,0,0,0,0
3310,56,0,0,0,0,0,0,0
3311,56,0,0,0,0,0,0,0
3312,56,0,0,0,0,0,0,0
3313,56,0,0,0,0,0,0,0
3314,56,0,0,0,0,0,0,0
3315,56,0,0,0,0,0,0,0
3316,56,0,0,0,0,0,0,0
3317,56,0,0,0,0,0,0,0
3318,56,0,0,0,0,0,0,1
3319,56,0,0,0,0,0,0,0
3320,56,0,0,0,0,0,0,1
3321,56,0,0,0,0,0,0,0
3322,56,0,0,0,0,0,0,0
3323,56,0,0,0,0,0,0,0
3324,56,0,0,0,0,0,0,0
3325,56,0,0,0,0,0,0,0
3326,56,0,0,0,0,0,0,0
3327,56,0,0,0,0,0,0,0
3328,56,0,0,0,0,0,0,0
3329,56,0,0,0,0,0,0,0
3330,56,0,0,0,0,0,0,0
3331,56,0,0,0,0,0,0,0
3332,56,0,0,0,0,0,0,0
3333,56,0,0,0,0,0,0,0
3334,56,0,0,0,0,0,0,0
3335,56,0,0,0,0,0,0,0
3336,56,0,0,0,0,0,0,0
3337,56,0,0,0,0,0,0,0
3338,56,0,0,0,0,0,0,0
3339,56,0,0,0,0,0,0,0
3340,56,0,0,0,0,0,0,0
3341,56,0,0,0,0,0,0,0
3342,56,0,0,0,0,0,0,0
3343,56,0,0,0,0,0,0,0
3344,56,0,0,0,0,0,0,0
3345,56,0,0,0,0,0,0,0
3346,56,0,0,0,0,0,0,0
3347,56,0,0,0,0,0,0,0
3348,56,0,0,0,0,0,0,0
3349,56,0,0,0,0,0,0,0
3350,56,0,0,0,0,0,0,0
3351,56,0,0,0,0,0,0,0
3352,56,0,0,0,0,0,0,0
3353,56,0,0,0,0,0,0,0
3354,56,0,0,0,0,0,0,0
3355,56,0,0,0,0,0,0,0
3356,56,0,0,0,0,0,0,0
3357,56,0,0,0,0,0,0,0
3358,56,0,0,0,0,0,0,0
3359,56,0,0,0,0,0,0,0
3360,56,0,0,0,0,0,0,0
3361,57,0,0,0,0,0,0,0
3362,57,0,0,0,0,0,0,0
3363,57,0,0,0,0,0,0,0
3364,57,0,0,0,0,0,0,0
3365,57,0,0,0,0,1,0,0
3366,57,0,0,0,0,0,0,0
3367,57,0,0,0,0,0,0,0
3368,57,0,0,0,0,0,0,0
3369,57,0,0,0,0,0,0,0
3370,57,0,0,0,0,0,0,0
3371,57,0,0,0,0,0,0,0
3372,57,0,0,0,0,0,0,0
3373,57,0,0,0,0,0,0,0
3374,57,0,0,0,0,0,0,0
3375,57,0,0,0,0,0,0,0
3376,57,0,0,0,0,0,0,0
3377,57,0,0,0,0,0,0,0
3378,57,0,0,0,0,0,0,0
3379,57,0,0,0,0,0,0,0
3380,57,0,0,0,0,0,0,0
3381,57,0,0,0,0,0,0,0
3382,57,0,0,0,0,0,0,0
3383,57,0,0,0,1,0,0,0
3384,57,0,0,0,0,0,0,0
3385,57,0,0,0,0,0,0,0
3386,57,0,0,0,0,0,0,0
3387,57,0,0,0,0,0,0,0
3388,57,0,0,0,0,0,0,0
3389,57,0,0,0,0,0,0,0
3390,57,0,0,0,0,0,0,0
3391,57,0,0,0,0,0,0,0
3392,57,0,0,0,0,0,0,0
3393,57,0,0,0,0,0,0,0
3394,57,0,0,0,0,0,0,0
3395,57,0,0,0,0,0,0,0
3396,57,0,0,0,0,0,0,0
3397,57,0,0,0,0,0,0,0
3398,57,0,0,0,0,0,0,0
3399,57,0,0,0,0,0,0,0
3400,57,0,0,0,0,0,0,0
3401,57,0,0,0,0,0,0,1
3402,57,0,0,0,1,0,0,0
3403,57,0,0,0,1,0,0,0
3404,57,0,0,0,0,0,0,0
3405,57,0,0,0,0,0,0,0
3406,57,0,0,0,0,0,0,0
3407,57,0,0,0,0,0,0,0
3408,57,0,0,0,0,0,1,0
3409,57,0,0,0,0,0,0,0
3410,57,0,0,0,0,0,0,0
3411,57,0,0,0,0,0,0,0
3412,57,0,0,0,0,0,0,0
3413,57,0,0,0,0,0,0,0
3414,57,0,0,0,0,0,0,0
3415,57,0,0,0,0,0,0,0
3416,57,0,0,0,0,0,0,0
3417,57,0,0,0,0,0,0,0
3418,57,0,0,0,0,0,0,0
3419,57,0,0,0,0,0,0,0
3420,57,0,0,0,0,0,0,0
3421,58,0,0,0,0,0,0,0
3422,58,0,0,0,0,0,0,0
3423,58,0,0,0,0,0,0,0
3424,58,0,0,0,0,0,0,1
3425,58,0,0,0,1,0,0,0
3426,58,0,0,0,1,0,0,0
3427,58,1,0,0,0,0,0,0
3428,58,1,0,0,0,0,0,0
3429,58,0,0,0,0,0,0,0
3430,58,0,0,1,0,0,0,0
3431,58,1,0,0,0,0,0,0
3432,58,1,0,0,0,0,0,0
3433,58,1,0,0,0,0,0,0
3434,58,0,0,0,0,0,0,0
3435,58,0,0,0,1,0,0,0
3436,58,0,0,0,0,0,0,0
3437,58,0,0,0,0,0,0,0
3438,58,0,0,0,0,0,0,0
3439,58,0,0,0,0,0,0,0
3440,58,1,0,0,0,0,0,0
3441,58,0,0,0,0,0,0,0
3442,58,0,0,0,0,0,0,0
3443,58,0,0,0,0,0,0,0
3444,58,0,0,0,0,0,0,0
3445,58,0,0,0,0,0,0,0
3446,58,0,0,0,0,0,0,0
3447,58,0,0,0,0,0,0,0
3448,58,0,0,0,0,0,0,0
3449,58,0,0,0,0,0,0,0
3450,58,1,0,0,0,0,0,0
3451,58,0,0,0,0,0,0,0
3452,58,0,0,0,0,0,0,0
3453,58,0,0,0,0,0,0,0
3454,58,0,0,0,0,0,0,0
3455,58,1,0,0,0,0,0,0
3456,58,0,0,0,0,0,0,0
3457,58,0,0,0,0,0,0,0
3458,58,0,0,0,0,0,0,0
3459,58,0,0,0,0,0,0,0
3460,58,0,0,0,0,0,0,0
3461,58,0,0,0,0,0,0,0
3462,58,0,0,0,0,0,0,0
3463,58,0,0,0,1,0,0,0
3464,58,0,0,0,0,0,0,0
3465,58,0,0,0,0,0,0,0
3466,58,0,0,0,0,0,0,0
3467,58,0,0,0,1,0,0,0
3468,58,0,0,0,0,0,0,0
3469,58,0,0,0,0,0,0,0
3470,58,0,0,0,0,0,0,0
3471,58,0,0,0,0,0,0,0
3472,58,0,0,0,0,0,0,0
3473,58,0,0,0,0,0,0,0
3474,58,0,0,0,0,0,0,0
3475,58,0,0,0,0,0,0,0
3476,58,0,0,0,0,0,0,0
3477,58,0,0,0,0,0,0,1
3478,58,0,0,0,0,0,0,0
3479,58,0,0,0,0,0,0,0
3480,58,0,0,0,0,0,0,0
3481,59,0,0,0,0,0,0,0
3482,59,0,0,0,0,0,0,0
3483,59,0,0,0,0,0,0,0
3484,59,0,0,1,0,0,0,0
3485,59,0,0,0,0,0,0,0
3486,59,0,0,0,0,0,0,0
3487,59,0,0,0,1,0,0,0
3488,59,0,0,0,1,0,0,0
3489,59,0,0,0,1,0,0,0
3490,59,0,0,0,1,0,0,0
3491,59,0,0,0,0,0,0,0
3492,59,0,0,0,0,0,0,0
3493,59,0,0,0,0,0,0,0
3494,59,0,0,1,0,0,0,0
3495,59,1,0,1,0,0,0,0
3496,59,1,0,0,0,0,0,0
3497,59,1,0,0,0,1,0,0
3498,59,0,0,1,0,0,0,0
3499,59,1,0,0,0,0,0,0
3500,59,0,0,0,0,0,0,0
3501,59,0,0,0,0,0,0,0
3502,59,0,0,0,0,0,0,0
3503,59,0,0,0,0,0,0,0
3504,59,0,0,0,0,0,0,0
3505,59,0,0,0,0,0,0,0
3506,59,0,0,0,0,0,0,0
3507,59,0,0,0,0,0,0,0
3508,59,0,0,0,0,0,0,0
3509,59,0,0,0,0,0,0,0
3510,59,0,0,0,0,0,0,0
3511,59,0,0,0,0,0,0,0
3512,59,0,0,0,0,0,0,0
3513,59,0,0,0,0,0,0,0
3514,59,0,0,0,0,0,0,0
3515,59,0,0,0,0,0,0,0
3516,59,0,0,0,0,0,0,0
3517,59,0,0,0,0,0,0,0
3518,59,1,0,0,0,0,0,0
3519,59,1,0,0,0,1,0,0
3520,59,0,0,0,0,0,1,0
3521,59,0,0,0,1,0,0,0
3522,59,0,0,0,0,0,0,0
3523,59,0,0,0,0,0,0,0
3524,59,0,0,0,0,0,1,0
3525,59,0,0,0,0,0,0,1
3526,59,0,0,0,0,0,0,0
3527,59,0,0,0,0,0,0,1
3528,59,0,0,0,0,0,0,0
3529,59,1,0,0,0,0,0,0
3530,59,0,0,0,0,0,0,0
3531,59,0,0,0,0,0,0,0
3532,59,0,0,0,0,0,0,0
3533,59,1,0,0,0,0,0,0
3534,59,0,0,0,0,0,0,0
3535,59,0,0,0,0,0,0,0
3536,59,0,0,0,0,0,0,0
3537,59,0,0,0,0,0,0,0
3538,59,0,0,0,0,0,0,0
3539,59,0,0,0,0,0,0,0
3540,59,0,0,0,0,1,0,0
3541,60,0,0,0,0,0,0,0
3542,60,0,0,0,0,0,0,0
3543,60,0,0,0,0,0,0,0
3544,60,0,0,0,0,0,0,0
3545,60,1,0,0,0,0,0,0
3546,60,0,0,0,0,0,0,0
3547,60,0,0,0,0,0,0,0
3548,60,0,0,0,0,0,0,0
3549,60,0,0,0,0,0,0,0
3550,60,0,0,0,0,0,0,0
3551,60,0,0,0,0,0,0,0
3552,60,0,0,0,0,0,0,0
3553,60,0,0,0,0,0,0,0
3554,60,0,0,0,0,0,0,0
3555,60,0,0,0,0,0,0,0
3556,60,0,0,0,0,0,0,0
3557,60,0,0,0,0,0,0,0
3558,60,0,0,0,0,0,0,0
3559,60,0,0,0,0,0,0,0
3560,60,0,0,0,0,0,0,0
3561,60,0,0,0,0,0,0,0
3562,60,0,0,0,0,0,0,0
3563,60,0,0,0,0,0,0,0
3564,60,0,0,0,0,0,0,0
3565,60,0,0,0,0,0,0,0
3566,60,0,0,0,0,0,0,0
3567,60,0,0,0,0,0,0,0
3568,60,0,0,0,0,0,0,0
3569,60,0,0,0,0,0,0,0
3570,60,0,0,0,0,0,0,0
3571,60,0,0,0,0,0,0,0
3572,60,0,0,0,0,0,0,0
3573,60,0,0,0,0,1,0,0
3574,60,0,0,0,0,0,0,0
3575,60,0,0,0,0,0,0,0
3576,60,0,0,0,0,0,0,0
3577,60,0,0,0,0,0,0,0
3578,60,0,0,0,0,0,0,1
3579,60,1,0,0,0,0,0,0
3580,60,0,0,0,1,0,0,0
3581,60,0,0,0,1,0,0,0
3582,60,0,0,0,0,0,0,0
3583,60,0,0,0,0,1,0,0
3584,60,0,0,0,0,0,0,0
3585,60,0,0,0,0,0,0,0
3586,60,0,0,0,0,0,0,0
3587,60,0,0,0,0,0,0,1
3588,60,0,0,0,0,1,0,0
3589,60,0,0,0,0,0,0,0
3590,60,0,1,0,0,0,0,0
3591,60,0,0,0,0,2,0,0
3592,60,0,0,0,1,0,0,0
3593,60,0,0,0,0,0,0,0
3594,60,0,0,0,0,1,0,0
3595,60,0,0,0,0,1,0,0
3596,60,0,0,0,0,1,0,0
3597,60,0,0,0,0,0,1,0
3598,60,0,0,0,1,0,0,0
3599,60,0,0,0,0,0,0,0
3600,60,0,0,0,0,0,1,0
3601,61,0,0,0,0,0,0,0
3602,61,0,0,0,0,0,0,0
3603,61,0,0,0,0,0,0,0
3604,61,0,0,0,0,0,1,0
3605,61,1,0,0,0,0,0,0
3606,61,1,0,0,0,0,0,0
3607,61,0,0,0,0,0,0,0
3608,61,1,0,0,0,0,0,0
3609,61,0,1,0,0,0,0,0
3610,61,0,0,0,0,0,0,0
3611,61,0,0,0,0,0,0,0
3612,61,0,0,0,0,0,0,0
3613,61,0,0,0,0,0,0,0
3614,61,0,0,0,0,0,0,0
3615,61,0,0,0,0,0,0,0
3616,61,0,0,0,0,0,0,0
3617,61,0,0,0,0,0,0,0
3618,61,0,0,0,0,0,0,0
3619,61,0,0,0,0,0,0,0
3620,61,0,0,0,0,0,0,0
3621,61,0,0,0,0,0,0,0
3622,61,0,0,0,0,0,0,0
3623,61,0,0,0,0,0,0,0
3624,61,0,0,0,0,0,0,0
3625,61,0,0,0,0,0,0,0
3626,61,0,0,0,0,0,0,0
3627,61,0,0,0,0,0,0,0
3628,61,0,0,0,0,0,0,0
3629,61,0,0,0,0,0,0,0
3630,61,0,0,0,1,0,0,0
3631,61,0,0,0,0,0,0,0
3632,61,0,0,0,0,0,0,0
3633,61,0,0,0,0,0,0,0
3634,61,0,0,0,0,0,0,0
3635,61,0,0,0,0,0,0,0
3636,61,0,0,0,0,0,0,0
3637,61,0,0,0,0,0,0,0
3638,61,0,0,0,0,0,0,0
3639,61,0,0,0,0,0,0,0
3640,61,1,0,0,0,0,0,0
3641,61,1,0,0,0,0,0,0
3642,61,1,0,0,0,0,0,0
3643,61,0,0,0,0,0,0,0
3644,61,0,0,0,0,0,0,0
3645,61,0,0,0,0,0,0,0
3646,61,0,0,0,0,0,0,0
3647,61,0,0,0,0,0,0,0
3648,61,0,0,0,0,0,0,0
3649,61,0,0,0,0,0,0,0
3650,61,0,0,0,0,0,0,0
3651,61,0,0,0,0,0,0,0
3652,61,0,0,0,0,0,0,0
3653,61,0,0,0,0,0,0,0
3654,61,0,0,0,0,0,0,0
3655,61,0,0,0,0,0,0,0
3656,61,0,0,0,0,0,0,0
3657,61,0,0,0,0,0,0,0
3658,61,0,0,0,0,0,0,0
3659,61,0,0,0,0,0,0,0
3660,61,0,0,0,0,0,0,0
3661,62,0,0,0,0,0,0,0
3662,62,0,0,0,0,0,0,0
3663,62,0,0,0,0,0,0,0
3664,62,0,0,0,0,0,0,0
3665,62,0,0,0,0,0,0,0
3666,62,0,0,0,0,0,0,0
3667,62,1,0,0,0,0,0,0
3668,62,0,0,0,0,0,0,0
3669,62,0,0,0,0,0,0,0
3670,62,1,0,0,0,0,0,0
3671,62,0,0,0,0,0,0,0
3672,62,0,0,0,0,0,0,0
3673,62,0,0,0,0,0,0,0
3674,62,1,0,0,0,0,0,0
3675,62,0,0,0,0,0,0,0
3676,62,0,0,0,0,0,0,0
3677,62,1,0,0,0,0,0,0
3678,62,0,0,0,0,0,0,1
3679,62,1,0,0,0,0,0,0
3680,62,0,0,0,0,0,0,0
3681,62,0,0,1,0,0,0,0
3682,62,0,0,0,0,0,0,0
3683,62,0,0,0,0,0,0,0
3684,62,0,0,0,0,0,0,0
3685,62,0,0,0,0,0,0,0
3686,62,0,0,0,0,0,0,0
3687,62,0,0,0,0,0,0,0
3688,62,0,0,0,0,0,0,0
3689,62,0,0,0,0,0,0,0
3690,62,0,0,0,0,0,0,0
3691,62,0,0,0,0,0,0,0
3692,62,0,0,0,0,0,0,0
3693,62,0,0,0,0,0,0,0
3694,62,0,0,0,0,0,0,0
3695,62,0,0,0,0,0,0,0
3696,62,0,0,0,0,0,0,0
3697,62,0,0,0,0,0,0,0
3698,62,0,0,0,0,0,0,0
3699,62,0,0,0,0,0,0,0
3700,62,0,0,0,0,0,0,0
3701,62,0,0,0,0,0,0,0
3702,62,0,0,0,0,0,0,0
3703,62,0,0,0,0,0,0,0
3704,62,0,0,0,0,0,0,0
3705,62,0,0,0,0,0,0,0
3706,62,0,0,0,0,0,0,0
3707,62,0,0,0,0,0,0,0
3708,62,0,0,0,0,0,0,0
3709,62,0,0,0,0,0,0,0
3710,62,0,0,0,0,0,0,0
3711,62,0,0,0,0,0,0,0
3712,62,0,0,0,0,0,0,0
3713,62,0,0,0,0,0,0,0
3714,62,0,0,0,0,0,0,0
3715,62,0,0,0,0,0,0,0
3716,62,0,0,0,0,0,0,0
3717,62,0,0,0,0,0,0,0
3718,62,0,0,0,0,0,0,0
3719,62,0,0,0,0,0,0,0
3720,62,0,0,0,0,0,0,0
3721,63,0,0,0,0,0,0,0
3722,63,0,0,0,0,0,0,0
3723,63,0,0,0,0,0,0,0
3724,63,0,0,0,0,0,0,0
3725,63,0,0,0,0,0,0,0
